recordid,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,customer_id
11674,MO,147,415,true,false,0,157,79,26.69,103.1,94,8.76,211.8,96,9.53,7.1,6,1.92,0,false,924167
11675,LA,117,408,false,false,0,184.5,97,31.37,351.6,80,29.89,215.8,90,9.71,8.7,4,2.35,1,false,29329786
11676,WV,141,415,true,true,37,258.6,84,43.96,222,111,18.87,326.4,97,14.69,11.2,5,3.02,0,false,13230990
11677,IN,65,415,false,false,0,129.1,137,21.95,228.5,83,19.42,208.8,111,9.4,12.7,6,3.43,4,true,24404907
11678,RI,74,415,false,false,0,187.7,127,31.91,163.4,148,13.89,196,94,8.82,9.1,5,2.46,0,false,23976491
11679,IA,168,408,false,false,0,128.8,96,21.9,104.9,71,8.92,141.1,128,6.35,11.2,2,3.02,1,false,22696785
11680,MT,95,510,false,false,0,156.6,88,26.62,247.6,75,21.05,192.3,115,8.65,12.3,5,3.32,3,false,33775792
11681,IA,62,415,false,false,0,120.7,70,20.52,307.2,76,26.11,203,99,9.14,13.1,6,3.54,4,false,32961633
11682,NY,161,415,false,false,0,332.9,67,56.59,317.8,97,27.01,160.6,128,7.23,5.4,9,1.46,4,true,54576665
11683,ID,85,408,false,true,27,196.4,139,33.39,280.9,90,23.88,89.3,75,4.02,13.8,4,3.73,1,false,56013220
11684,VT,93,510,false,false,0,190.7,114,32.42,218.2,111,18.55,129.6,121,5.83,8.1,3,2.19,3,false,51137735
11685,VA,76,510,false,true,33,189.7,66,32.25,212.8,65,18.09,165.7,108,7.46,10,5,2.7,1,false,53036166
11686,TX,73,415,false,false,0,224.4,90,38.15,159.5,88,13.56,192.8,74,8.68,13,2,3.51,1,false,311029029
11687,FL,147,415,false,false,0,155.1,117,26.37,239.7,93,20.37,208.8,133,9.4,10.6,4,2.86,0,false,53953733
11688,CO,77,408,false,false,0,62.4,89,10.61,169.9,121,14.44,209.6,64,9.43,5.7,6,1.54,5,true,306771148
11689,AZ,130,415,false,false,0,183,112,31.11,72.9,99,6.2,181.8,78,8.18,9.5,19,2.57,0,false,1525468
11690,SC,111,415,false,false,0,110.4,103,18.77,137.3,102,11.67,189.6,105,8.53,7.7,6,2.08,2,false,37169372
11691,VA,132,510,false,false,0,81.1,86,13.79,245.2,72,20.84,237,115,10.67,10.3,2,2.78,0,false,25455338
11692,NE,174,415,false,false,0,124.3,76,21.13,277.1,112,23.55,250.7,115,11.28,15.5,5,4.19,3,false,69044857
11693,WY,57,408,false,true,39,213,115,36.21,191.1,112,16.24,182.7,115,8.22,9.5,3,2.57,0,false,22123343
11694,MT,54,408,false,false,0,134.3,73,22.83,155.5,100,13.22,102.1,68,4.59,14.7,4,3.97,3,false,302432240
11695,MO,20,415,false,false,0,190,109,32.3,258.2,84,21.95,181.5,102,8.17,6.3,6,1.7,0,false,4359329
11696,HI,49,510,false,false,0,119.3,117,20.28,215.1,109,18.28,178.7,90,8.04,11.1,1,3,1,false,15575475
11697,IL,142,415,false,false,0,84.8,95,14.42,136.7,63,11.62,250.5,148,11.27,14.2,6,3.83,2,false,58051988
11698,NH,75,510,false,false,0,226.1,105,38.44,201.5,107,17.13,246.2,98,11.08,10.3,5,2.78,1,false,29291788
11699,LA,172,408,false,false,0,212,121,36.04,31.2,115,2.65,293.3,78,13.2,12.6,10,3.4,3,false,36223808
11700,AZ,12,408,false,false,0,249.6,118,42.43,252.4,119,21.45,280.2,90,12.61,11.8,3,3.19,1,true,28627867
11701,OK,57,408,false,true,25,176.8,94,30.06,195,75,16.58,213.5,116,9.61,8.3,4,2.24,0,false,24405672
11702,GA,72,415,false,true,37,220,80,37.4,217.3,102,18.47,152.8,71,6.88,14.7,6,3.97,3,false,15918170
11703,AK,36,408,false,true,30,146.3,128,24.87,162.5,80,13.81,129.3,109,5.82,14.5,6,3.92,0,false,29510401
11704,MA,78,415,false,false,0,130.8,64,22.24,223.7,116,19.01,227.8,108,10.25,10,5,2.7,1,false,15681620
11705,AK,136,415,true,true,33,203.9,106,34.66,187.6,99,15.95,101.7,107,4.58,10.5,6,2.84,3,false,55700587
11706,NJ,149,408,false,false,0,140.4,94,23.87,271.8,92,23.1,188.3,108,8.47,11.1,9,3,1,false,38347126
11707,GA,98,408,false,false,0,126.3,102,21.47,166.8,85,14.18,187.8,135,8.45,9.4,2,2.54,3,false,68087329
11708,MD,135,408,true,true,41,173.1,85,29.43,203.9,107,17.33,122.2,78,5.5,14.6,15,3.94,0,true,307539247
11709,AR,34,510,false,false,0,124.8,82,21.22,282.2,98,23.99,311.5,78,14.02,10,4,2.7,2,false,14444475
11710,ID,160,415,false,false,0,85.8,77,14.59,165.3,110,14.05,178.5,92,8.03,9.2,4,2.48,3,false,53417903
11711,WI,64,510,false,false,0,154,67,26.18,225.8,118,19.19,265.3,86,11.94,3.5,3,0.95,1,false,56450570
11712,OR,59,408,false,true,28,120.9,97,20.55,213,92,18.11,163.1,116,7.34,8.5,5,2.3,2,false,69455475
11713,MI,65,415,false,false,0,211.3,120,35.92,162.6,122,13.82,134.7,118,6.06,13.2,5,3.56,3,false,57259095
11714,DE,142,408,false,false,0,187,133,31.79,134.6,74,11.44,242.2,127,10.9,7.4,5,2,2,false,22567887
11715,ID,119,415,false,false,0,159.1,114,27.05,231.3,117,19.66,143.2,91,6.44,8.8,3,2.38,5,true,37562147
11716,WY,97,415,false,true,24,133.2,135,22.64,217.2,58,18.46,70.6,79,3.18,11,3,2.97,1,false,24140618
11717,IA,52,408,false,false,0,191.9,108,32.62,269.8,96,22.93,236.8,87,10.66,7.8,5,2.11,3,false,31834955
11718,IN,60,408,false,false,0,220.6,57,37.5,211.1,115,17.94,249,129,11.21,6.8,3,1.84,1,false,63570345
11719,VA,10,408,false,false,0,186.1,112,31.64,190.2,66,16.17,282.8,57,12.73,11.4,6,3.08,2,false,304377146
11720,UT,96,415,false,false,0,160.2,117,27.23,267.5,67,22.74,228.5,68,10.28,9.3,5,2.51,2,false,13696810
11721,WY,87,415,false,false,0,151,83,25.67,219.7,116,18.67,203.9,127,9.18,9.7,3,2.62,5,true,55890479
11722,IN,81,408,false,false,0,175.5,67,29.84,249.3,85,21.19,270.2,98,12.16,10.2,3,2.75,1,false,26002469
11723,CO,141,415,false,false,0,126.9,98,21.57,180,62,15.3,140.8,128,6.34,8,2,2.16,1,false,25122565
11724,CO,121,408,false,true,30,198.4,129,33.73,75.3,77,6.4,181.2,77,8.15,5.8,3,1.57,3,true,15149842
11725,WI,68,415,false,false,0,148.8,70,25.3,246.5,164,20.95,129.8,103,5.84,12.1,3,3.27,3,false,17403205
11726,OK,125,408,false,false,0,229.3,103,38.98,177.4,126,15.08,189.3,95,8.52,12,8,3.24,1,false,40314999
11727,ID,174,408,false,false,0,192.1,97,32.66,169.9,94,14.44,166.6,54,7.5,11.4,4,3.08,1,false,57501066
11728,CA,116,415,false,true,34,268.6,83,45.66,178.2,142,15.15,166.3,106,7.48,11.6,3,3.13,2,false,13860424
11729,MN,74,510,false,true,33,193.7,91,32.93,246.1,96,20.92,138,92,6.21,14.6,3,3.94,2,false,5282868
11730,SD,149,408,false,true,28,180.7,92,30.72,187.8,64,15.96,265.5,53,11.95,12.6,3,3.4,3,false,65501785
11731,NC,38,408,false,false,0,131.2,98,22.3,162.9,97,13.85,159,106,7.15,8.2,6,2.21,2,false,22081368
11732,WA,40,415,false,true,41,148.1,74,25.18,169.5,88,14.41,214.1,102,9.63,6.2,5,1.67,2,false,15288079
11733,WY,43,415,true,false,0,251.5,105,42.76,212.8,104,18.09,157.8,67,7.1,9.3,4,2.51,0,false,22724223
11734,MN,113,408,true,false,0,125.2,93,21.28,206.4,119,17.54,129.3,139,5.82,8.3,8,2.24,0,false,27986629
11735,UT,126,408,false,false,0,211.6,70,35.97,216.9,80,18.44,153.5,60,6.91,7.8,1,2.11,1,false,33208000
11736,TX,150,510,false,false,0,178.9,101,30.41,169.1,110,14.37,148.6,100,6.69,13.8,3,3.73,4,true,32874562
11737,NJ,138,408,false,false,0,241.8,93,41.11,170.5,83,14.49,295.3,104,13.29,11.8,7,3.19,3,false,54019971
11738,MN,162,510,false,true,46,224.9,97,38.23,188.2,84,16,254.6,61,11.46,12.1,2,3.27,0,false,28408946
11739,NM,147,510,false,false,0,248.6,83,42.26,148.9,85,12.66,172.5,109,7.76,8,4,2.16,3,false,23841505
11740,NV,90,415,false,false,0,203.4,146,34.58,226.7,117,19.27,152.4,105,6.86,7.3,4,1.97,1,false,28107399
11741,HI,85,415,false,false,0,235.8,109,40.09,157.2,94,13.36,188.2,99,8.47,12,3,3.24,0,false,17188624
11742,MN,50,415,false,false,0,157.1,90,26.71,223.3,72,18.98,181.4,111,8.16,6.1,2,1.65,1,false,304756786
11743,DC,82,415,false,false,0,300.3,109,51.05,181,100,15.39,270.1,73,12.15,11.7,4,3.16,0,true,28937233
11744,NY,144,408,false,false,0,61.6,117,10.47,77.1,85,6.55,173,99,7.79,8.2,7,2.21,4,true,51655512
11745,MN,46,415,false,false,0,214.1,72,36.4,164.4,104,13.97,177.5,113,7.99,8.2,3,2.21,2,false,57454340
11746,MD,70,408,false,false,0,170.2,98,28.93,155.2,102,13.19,228.6,76,10.29,15,2,4.05,1,false,302173612
11747,WV,144,415,false,false,0,201.1,99,34.19,303.5,74,25.8,224,119,10.08,13.2,2,3.56,1,false,36394260
11748,OR,116,415,true,false,0,215.4,104,36.62,204.8,79,17.41,278.5,109,12.53,12.6,5,3.4,3,false,34073197
11749,CO,55,408,false,true,25,165.6,123,28.15,136.1,95,11.57,175.7,90,7.91,11,2,2.97,3,false,306511759
11750,GA,70,415,false,true,24,249.5,101,42.42,259.7,98,22.07,222.7,68,10.02,9.8,4,2.65,1,false,16459166
11751,TX,106,510,false,false,0,210.6,96,35.8,249.2,85,21.18,191.4,88,8.61,12.4,1,3.35,2,true,54889662
11752,VT,128,510,false,true,29,179.3,104,30.48,225.9,86,19.2,323,78,14.54,8.6,7,2.32,0,false,15703895
11753,IN,94,408,false,false,0,157.9,105,26.84,155,101,13.18,189.6,84,8.53,8,5,2.16,4,true,12213328
11754,WV,111,510,false,false,0,214.3,118,36.43,208.5,76,17.72,182.4,98,8.21,12,2,3.24,1,false,304653991
11755,KY,74,415,false,true,35,154.1,104,26.2,123.4,84,10.49,202.1,57,9.09,10.9,9,2.94,2,false,11581071
11756,NJ,128,415,false,false,0,237.9,125,40.44,247.6,93,21.05,208.9,68,9.4,13.9,4,3.75,1,true,28285716
11757,DC,82,510,false,false,0,143.9,61,24.46,194.9,105,16.57,109.6,94,4.93,11.1,2,3,1,false,33470691
11758,LA,155,415,false,false,0,203.4,100,34.58,190.9,104,16.23,196,119,8.82,8.9,4,2.4,0,true,55404875
11759,AR,80,415,false,false,0,124.3,100,21.13,173,107,14.71,253.2,62,11.39,7.9,9,2.13,1,false,43310440
11760,ME,78,415,false,false,0,252.9,93,42.99,178.4,112,15.16,263.9,105,11.88,9.5,7,2.57,3,false,317703452
11761,AZ,90,415,false,false,0,179.1,71,30.45,190.6,81,16.2,127.7,91,5.75,10.6,7,2.86,3,false,50679216
11762,AK,104,408,false,false,0,278.4,106,47.33,81,113,6.89,163.2,137,7.34,9.8,5,2.65,1,false,59816496
11763,MT,73,415,false,false,0,160.1,110,27.22,213.3,72,18.13,174.1,72,7.83,13,4,3.51,0,false,32398034
11764,AZ,99,415,false,false,0,198.2,87,33.69,207.3,76,17.62,190.9,113,8.59,8.7,3,2.35,4,false,26004770
11765,MS,120,408,false,false,0,212.1,131,36.06,209.4,104,17.8,167.2,96,7.52,5.3,5,1.43,1,true,6581441
11766,ID,77,415,false,false,0,251.8,72,42.81,205.7,126,17.48,275.2,109,12.38,9.8,7,2.65,2,true,69360881
11767,IA,98,510,false,true,21,161.2,114,27.4,252.2,83,21.44,160.2,92,7.21,4.4,8,1.19,4,false,42301499
11768,MA,108,415,false,false,0,178.3,137,30.31,189,76,16.07,129.1,102,5.81,14.6,5,3.94,0,false,26895870
11769,VT,135,415,false,false,0,151.7,82,25.79,119,105,10.12,180,100,8.1,10.5,6,2.84,0,false,29594892
11770,KY,95,408,false,false,0,135,99,22.95,183.6,106,15.61,245.3,102,11.04,12.5,9,3.38,1,false,59743989
11771,IN,122,408,false,false,0,170.5,94,28.99,173.7,109,14.76,248.6,75,11.19,11.3,2,3.05,1,false,64588833
11772,AZ,95,408,false,false,0,238.1,65,40.48,187.2,98,15.91,190,115,8.55,11.8,4,3.19,4,false,32008120
11773,MI,36,510,false,true,29,281.4,102,47.84,202.2,76,17.19,187.2,113,8.42,9,6,2.43,2,false,57256216
11774,NM,93,510,false,true,21,117.9,131,20.04,164.5,115,13.98,217,86,9.76,9.8,3,2.65,1,false,28423507
11775,CO,141,415,false,true,32,148.6,91,25.26,131.1,97,11.14,219.4,142,9.87,10.1,1,2.73,1,false,28704385
11776,UT,157,408,false,false,0,229.8,90,39.07,147.9,121,12.57,241.4,108,10.86,9.6,7,2.59,3,false,28076479
11777,MI,120,408,false,false,0,165,100,28.05,317.2,83,26.96,119.2,86,5.36,8.3,8,2.24,1,false,54163340
11778,MA,103,415,false,false,0,185,117,31.45,223.3,94,18.98,222.8,91,10.03,12.6,2,3.4,2,false,11086063
11779,AL,98,408,false,false,0,161,117,27.37,190.9,113,16.23,227.7,113,10.25,12.1,4,3.27,4,false,11261799
11780,DE,125,408,false,false,0,126.7,108,21.54,206,90,17.51,247.8,114,11.15,13.3,7,3.59,1,false,56574460
11781,AZ,63,415,false,false,0,58.9,125,10.01,169.6,59,14.42,211.4,88,9.51,9.4,3,2.54,1,false,33757642
11782,ME,36,510,true,true,42,196.8,89,33.46,254.9,122,21.67,138.3,126,6.22,20,6,5.4,0,true,24818742
11783,NJ,64,510,false,false,0,162.6,83,27.64,152.3,109,12.95,57.5,122,2.59,14.2,3,3.83,1,false,37368669
11784,NV,74,415,false,false,0,282.5,114,48.03,219.9,48,18.69,170,115,7.65,9.4,4,2.54,1,true,24144289
11785,MO,112,510,false,true,36,113.7,117,19.33,157.5,82,13.39,177.6,118,7.99,10,3,2.7,2,false,53979944
11786,ID,97,408,false,false,0,239.8,125,40.77,214.8,111,18.26,143.3,81,6.45,8.7,5,2.35,2,false,15131352
11787,NE,46,408,false,false,0,210.2,92,35.73,227.3,77,19.32,200.1,116,9,13.1,7,3.54,1,false,14424543
11788,TX,41,408,false,true,22,213.8,102,36.35,141.8,86,12.05,142.2,123,6.4,7.2,3,1.94,0,false,11565140
11789,MD,121,510,false,false,0,190.7,103,32.42,183.5,117,15.6,220.8,103,9.94,9.8,4,2.65,3,false,50671643
11790,MS,193,415,false,false,0,170.9,124,29.05,132.3,95,11.25,112.9,89,5.08,11.6,3,3.13,1,false,25550328
11791,NV,130,510,false,false,0,154.2,119,26.21,110.2,98,9.37,227.4,117,10.23,9.2,5,2.48,2,false,14478325
11792,AZ,85,408,false,false,0,201.4,52,34.24,229.4,104,19.5,252.5,106,11.36,12,3,3.24,1,false,22102883
11793,MS,162,415,false,false,0,70.7,108,12.02,157.5,87,13.39,154.8,82,6.97,9.1,3,2.46,4,true,56623184
11794,MS,61,510,false,true,27,187.5,124,31.88,146.6,103,12.46,225.7,129,10.16,6.4,6,1.73,4,true,24087959
11795,TX,92,408,false,false,0,91.7,90,15.59,193.7,123,16.46,175,86,7.88,9.2,4,2.48,2,false,17737198
11796,NE,131,408,false,true,36,214.2,115,36.41,161.7,117,13.74,264.7,102,11.91,9.5,4,2.57,3,false,24829558
11797,NE,90,415,false,false,0,145.5,92,24.74,217.7,114,18.5,146.9,123,6.61,10.9,2,2.94,3,false,29002987
11798,CA,75,408,false,false,0,166.3,125,28.27,158.2,86,13.45,256.7,80,11.55,6.1,5,1.65,1,false,55906424
11799,NJ,78,415,false,false,0,231,115,39.27,230.4,140,19.58,261.4,120,11.76,9.5,3,2.57,1,false,50316827
11800,TX,82,408,false,false,0,200.3,96,34.05,201.2,102,17.1,206.1,60,9.27,7.1,1,1.92,4,false,34962332
11801,AR,163,408,false,false,0,197,109,33.49,202.6,128,17.22,206.4,80,9.29,9.1,10,2.46,1,false,63502132
11802,AL,91,510,true,false,0,129.9,112,22.08,173.3,83,14.73,247.2,130,11.12,11.2,3,3.02,3,false,2553972
11803,NY,75,415,false,true,21,175.8,97,29.89,217.5,106,18.49,237.5,134,10.69,5.3,4,1.43,5,false,25557919
11804,FL,91,510,false,false,0,203.1,106,34.53,210.1,113,17.86,195.6,129,8.8,12,3,3.24,3,false,310234711
11805,AK,127,510,false,true,36,183.2,117,31.14,126.8,76,10.78,263.3,71,11.85,11.2,8,3.02,1,false,54316286
11806,NV,113,415,false,true,23,205,101,34.85,152,60,12.92,158.6,59,7.14,10.2,5,2.75,2,false,56023203
11807,DE,110,510,false,false,0,148.5,115,25.25,276.4,84,23.49,193.6,112,8.71,12.4,3,3.35,1,false,56060569
11808,MD,120,415,false,true,39,200.3,68,34.05,220.4,97,18.73,253.8,116,11.42,10.5,4,2.84,0,false,25684663
11809,MI,157,415,false,true,28,192.6,107,32.74,195.5,74,16.62,109.7,139,4.94,6.8,5,1.84,3,false,5318985
11810,VT,103,510,false,false,0,246.5,47,41.91,195.5,84,16.62,200.5,96,9.02,11.7,4,3.16,1,false,307071597
11811,VT,117,408,true,false,0,167.1,86,28.41,177.5,87,15.09,249.4,132,11.22,14.1,7,3.81,2,true,29437662
11812,MI,140,415,false,false,0,231.9,101,39.42,160.1,94,13.61,110.4,98,4.97,14.3,6,3.86,3,false,37672904
11813,WA,127,408,false,false,0,146.7,91,24.94,203.5,78,17.3,203.4,110,9.15,13.7,3,3.7,1,false,30160113
11814,UT,83,408,true,false,0,271.5,87,46.16,216.3,126,18.39,121.1,105,5.45,11.7,4,3.16,1,false,51034486
11815,LA,121,408,false,false,0,181.5,121,30.86,218.4,98,18.56,161.6,103,7.27,8.5,5,2.3,1,false,56733876
11816,RI,145,408,false,true,43,257.7,97,43.81,162.1,95,13.78,286.9,86,12.91,11.1,4,3,2,false,62701135658
11817,IA,113,408,false,false,0,193.8,99,32.95,221.4,125,18.82,172.3,67,7.75,10.6,6,2.86,1,false,61129250
11818,NE,117,415,false,false,0,102.8,119,17.48,206.7,91,17.57,299,105,13.46,10.1,7,2.73,1,false,312927734
11819,OH,65,408,false,false,0,187.9,116,31.94,157.6,117,13.4,227.3,86,10.23,7.5,6,2.03,1,false,25124579
11820,RI,56,415,false,false,0,226,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1,false,38412813
11821,OK,96,415,false,false,0,260.4,115,44.27,146,46,12.41,269.5,87,12.13,11.5,4,3.11,5,false,43265578
11822,LA,151,408,false,false,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,9.8,4,2.65,0,false,310865688
11823,OH,83,415,false,false,0,337.4,120,57.36,227.4,116,19.33,153.9,114,6.93,15.8,7,4.27,0,true,22640312
11824,VA,139,510,false,true,23,157.6,129,26.79,247,96,21,259.2,112,11.66,13.7,2,3.7,0,false,7.28e+11
11825,MO,6,510,false,false,0,183.6,117,31.21,256.7,72,21.82,178.6,79,8.04,10.2,2,2.75,1,false,304767486
11826,FL,115,510,false,true,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,false,306307927
11827,SC,87,415,false,false,0,136.3,97,23.17,172.2,108,14.64,137.5,101,6.19,7.1,5,1.92,0,false,33516444
11828,VA,141,415,false,false,0,217.1,110,36.91,241.5,111,20.53,253.5,103,11.41,12,6,3.24,0,false,51046290
11829,IA,141,510,false,true,36,187.5,99,31.88,241.4,116,20.52,229.5,105,10.33,10.5,5,2.84,3,false,23675358
11830,MI,62,415,false,false,0,98.9,103,16.81,135.4,122,11.51,236.6,82,10.65,12.2,1,3.29,1,false,11842234
11831,OK,146,415,false,false,0,206.3,151,35.07,148.6,89,12.63,167.2,91,7.52,6.1,3,1.65,1,false,31783889
11832,DE,92,415,false,true,33,243.1,92,41.33,213.8,92,18.17,228.7,104,10.29,12.1,2,3.27,2,false,24464687
11833,GA,185,510,false,true,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,false,30109417
11834,DC,148,415,false,false,0,202,102,34.34,243.2,128,20.67,261.3,90,11.76,10.9,3,2.94,1,false,58728585
11835,AZ,94,408,false,true,38,170.1,124,28.92,193.3,116,16.43,105.9,73,4.77,12.8,4,3.46,1,false,22547434
11836,AL,32,510,false,false,0,230.9,87,39.25,187.4,90,15.93,154,53,6.93,6.3,2,1.7,0,false,24005001
11837,CO,68,408,false,false,0,237.1,105,40.31,223.5,105,19,97.4,79,4.38,13.2,2,3.56,1,false,69763001
11838,NH,64,408,false,true,27,182.1,91,30.96,169.7,98,14.42,164.7,86,7.41,10.6,5,2.86,2,false,55504989
11839,NM,25,415,false,false,0,119.3,87,20.28,211.5,101,17.98,268.9,86,12.1,10.5,4,2.84,3,false,54349956
11840,OR,65,415,false,false,0,116.8,87,19.86,178.9,93,15.21,182.4,150,8.21,14.1,2,3.81,1,false,28996098
11841,LA,179,408,false,false,0,219.2,92,37.26,149.4,125,12.7,244.7,104,11.01,6.1,5,1.65,0,false,62970843
11842,NE,94,415,false,false,0,252.6,104,42.94,169,125,14.37,170.9,106,7.69,11.1,7,3,2,false,50305747
11843,MN,62,415,false,false,0,147.1,91,25.01,190.4,107,16.18,195.2,115,8.78,12.2,3,3.29,0,false,1061167
11844,MI,127,415,false,false,0,202.1,103,34.36,229.4,86,19.5,195.2,113,8.78,11.5,3,3.11,2,false,37600111
11845,AR,116,408,false,false,0,173.5,93,29.5,194.1,76,16.5,208,112,9.36,16.2,10,4.37,3,false,6099436
11846,KS,70,408,false,false,0,232.1,122,39.46,292.3,112,24.85,201.2,112,9.05,0,0,0,3,false,59640573
11847,WV,94,510,true,true,23,197.1,125,33.51,214.5,136,18.23,282.2,103,12.7,9.5,5,2.57,4,false,57226755
11848,AK,126,415,false,false,0,58.2,94,9.89,138.7,118,11.79,136.8,91,6.16,11.9,1,3.21,5,true,23822679
11849,NY,67,408,false,true,36,115.6,111,19.65,237.7,94,20.2,169.9,103,7.65,9.9,12,2.67,2,false,24593972
11850,NH,19,408,false,false,0,186.1,98,31.64,254.3,57,21.62,214,127,9.63,14.6,7,3.94,2,false,317635233
11851,VA,170,510,true,false,0,259.9,68,44.18,245,122,20.83,134.4,121,6.05,8.4,3,2.27,3,false,38393278
11852,NM,73,415,false,false,0,214.3,145,36.43,268.5,135,22.82,241.2,92,10.85,10.8,13,2.92,1,false,33927146
11853,NY,106,408,false,false,0,158.7,74,26.98,64.3,139,5.47,198.5,103,8.93,10.2,4,2.75,1,false,22126148
11854,AZ,93,415,false,false,0,271.6,71,46.17,229.4,108,19.5,77.3,121,3.48,10.9,3,2.94,2,false,25526336
11855,WY,164,510,false,false,0,160.6,111,27.3,163.2,126,13.87,187.1,112,8.42,9,3,2.43,1,false,25556788
11856,WA,51,408,false,false,0,232.4,109,39.51,187.4,95,15.93,231.2,107,10.4,9.1,3,2.46,1,false,28520088
11857,CO,107,415,false,false,0,133.8,85,22.75,180.5,94,15.34,112.2,115,5.05,8.9,4,2.4,0,false,24392938
11858,TX,130,415,false,false,0,176.9,109,30.07,90.7,104,7.71,238,69,10.71,9.5,2,2.57,1,false,27919059
11859,KY,80,408,false,false,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,false,52198553
11860,MT,94,415,false,false,0,137.5,118,23.38,203.2,88,17.27,150,131,6.75,13.4,2,3.62,0,false,32177735
11861,OK,118,408,false,true,23,289.5,52,49.22,166.6,111,14.16,119.1,88,5.36,9.5,4,2.57,1,false,15384589
11862,MD,117,415,false,true,23,198.1,86,33.68,177,86,15.05,180.5,92,8.12,6.8,6,1.84,1,false,58437039
11863,TN,78,415,false,false,0,149.7,119,25.45,182.2,115,15.49,261.5,126,11.77,9.7,8,2.62,0,false,28737401
11864,TX,208,510,false,false,0,326.5,67,55.51,176.3,113,14.99,181.7,102,8.18,10.7,6,2.89,2,true,25743253
11865,ME,131,510,true,true,26,292.9,101,49.79,199.7,97,16.97,255.3,127,11.49,13.8,7,3.73,4,true,310028816
11866,DC,63,408,false,false,0,83,64,14.11,177,106,15.05,245.7,89,11.06,13,3,3.51,0,false,303608665
11867,MN,53,415,false,true,24,145.7,146,24.77,220.5,136,18.74,249.9,96,11.25,13.1,5,3.54,3,false,23936297
11868,DE,62,408,false,false,0,182.3,101,30.99,328.2,93,27.9,245,131,11.03,11.2,1,3.02,2,false,25020892
11869,MD,97,415,false,false,0,218,86,37.06,184,94,15.64,240.5,110,10.82,6.4,8,1.73,3,false,23038292
11870,MI,105,510,false,false,0,140.6,109,23.9,178.6,51,15.18,217,83,9.76,6.8,3,1.84,2,false,29593456
11871,WA,157,415,false,false,0,152.7,105,25.96,257.5,80,21.89,198.1,93,8.91,9.4,4,2.54,1,false,312619000
11872,MO,66,415,false,true,36,106.7,76,18.14,209.8,77,17.83,190.4,117,8.57,12.1,2,3.27,1,false,58025552
11873,IN,122,415,false,false,0,243.8,98,41.45,83.9,72,7.13,179.8,84,8.09,13.7,8,3.7,2,false,52644937
11874,OR,38,415,false,false,0,194.4,94,33.05,186.7,95,15.87,223.3,90,10.05,10.8,5,2.92,3,false,22622484
11875,MD,106,510,false,false,0,213.9,95,36.36,151.9,70,12.91,260.1,124,11.7,12.2,5,3.29,3,false,54142708
11876,RI,99,510,false,false,0,217.2,112,36.92,246.7,89,20.97,226.1,89,10.17,15.8,7,4.27,3,false,58793530
11877,LA,99,415,false,false,0,241.1,72,40.99,155.6,98,13.23,188.2,109,8.47,11.6,10,3.13,1,false,53339347
11878,AZ,144,510,true,false,0,203.5,100,34.6,247.6,103,21.05,194.3,94,8.74,11.9,11,3.21,0,false,304216518
11879,PA,82,415,false,true,24,155.2,131,26.38,244.5,106,20.78,122.4,68,5.51,10.7,3,2.89,1,false,67891713
11880,AZ,86,408,false,true,31,167.6,139,28.49,113,118,9.61,246.9,121,11.11,12.2,6,3.29,1,false,54848353
11881,FL,70,510,true,false,0,226.7,98,38.54,228.1,115,19.39,73.2,93,3.29,17.6,4,4.75,2,true,68981919
11882,LA,93,415,false,false,0,179.3,93,30.48,178.6,98,15.18,225.2,131,10.13,11.5,6,3.11,3,false,33144270
11883,FL,93,415,false,false,0,151.4,89,25.74,186.4,76,15.84,172.5,120,7.76,10.9,3,2.94,0,false,25053083
11884,FL,120,415,false,false,0,180,80,30.6,224.2,82,19.06,265.4,91,11.94,4.7,7,1.27,3,false,29548070
11885,MD,136,415,false,false,0,250.2,121,42.53,267.1,118,22.7,151,114,6.8,13,2,3.51,1,true,65531303
11886,AL,106,415,false,false,0,223,121,37.91,110.1,98,9.36,188.7,107,8.49,7.1,12,1.92,0,false,32334518
